name,path,level,physical,magic,fire,lightning,strength,dexterity,intelligence,faith,physical_reduction,magic_reduction,fire_reduction,lightning_reduction
Tower Shield,Standard,5,100,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,6,104,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,7,109,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,8,114,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,9,119,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,10,124,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,11,129,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,12,135,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,13,140,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,14,146,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Standard,15,160,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Crystal,0,124,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Crystal,1,129,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Crystal,2,135,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Crystal,3,140,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Crystal,4,146,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Crystal,5,160,0,0,0,D,0,0,0,100,40,75,50
Tower Shield,Magic,0,75,81,0,0,E,0,D,0,100,40.0,75,50
Tower Shield,Magic,1,78,85,0,0,E,0,D,0,100,40.8,75,50
Tower Shield,Magic,2,82,89,0,0,E,0,D,0,100,41.6,75,50
Tower Shield,Magic,3,85,92,0,0,E,0,D,0,100,42.4,75,50
Tower Shield,Magic,4,89,96,0,0,E,0,D,0,100,43.2,75,50
Tower Shield,Magic,5,93,100,0,0,E,0,D,0,100,44.0,75,50
Tower Shield,Magic,6,97,105,0,0,E,0,D,0,100,44.8,75,50
Tower Shield,Magic,7,101,109,0,0,E,0,D,0,100,45.6,75,50
Tower Shield,Magic,8,105,114,0,0,E,0,D,0,100,46.4,75,50
Tower Shield,Magic,9,109,118,0,0,E,0,D,0,100,47.2,75,50
Tower Shield,Magic,10,120,130,0,0,E,0,D,0,100,48.0,75,50
Tower Shield,Divine,0,67,82,0,0,E,0,0,D,100,40,75,50
Tower Shield,Divine,1,70,86,0,0,E,0,0,D,100,40,75,50
Tower Shield,Divine,2,73,90,0,0,E,0,0,D,100,40,75,50
Tower Shield,Divine,3,77,94,0,0,E,0,0,D,100,40,75,50
Tower Shield,Divine,4,80,98,0,0,E,0,0,D,100,40,75,50
Tower Shield,Divine,5,83,102,0,0,E,0,0,D,100,40,75,50
Tower Shield,Divine,6,87,106,0,0,E,0,0,D,100,40,75,50
Tower Shield,Divine,7,91,111,0,0,E,0,0,D,100,40,75,50
Tower Shield,Divine,8,95,116,0,0,E,0,0,D,100,40,75,50
Tower Shield,Divine,9,98,120,0,0,E,0,0,D,100,40,75,50
Tower Shield,Divine,10,108,132,0,0,E,0,0,D,100,40,75,50
Tower Shield,Fire,0,80,0,80,0,0,0,0,0,100,40,75,50
Tower Shield,Fire,1,83,0,83,0,0,0,0,0,100,40,75,50
Tower Shield,Fire,2,86,0,86,0,0,0,0,0,100,40,75,50
Tower Shield,Fire,3,89,0,89,0,0,0,0,0,100,40,75,50
Tower Shield,Fire,4,92,0,92,0,0,0,0,0,100,40,75,50
Tower Shield,Fire,5,96,0,96,0,0,0,0,0,100,40,75,50
Tower Shield,Fire,6,101,0,101,0,0,0,0,0,100,40,75,50
Tower Shield,Fire,7,107,0,107,0,0,0,0,0,100,40,75,50
Tower Shield,Fire,8,112,0,112,0,0,0,0,0,100,40,75,50
Tower Shield,Fire,9,118,0,118,0,0,0,0,0,100,40,75,50
Tower Shield,Fire,10,124,0,124,0,0,0,0,0,100,40,75,50
Tower Shield,Lightning,0,96,0,0,96,0,0,0,0,100,40,75,50
Tower Shield,Lightning,1,102,0,0,102,0,0,0,0,100,40,75,50
Tower Shield,Lightning,2,108,0,0,108,0,0,0,0,100,40,75,50
Tower Shield,Lightning,3,115,0,0,115,0,0,0,0,100,40,75,50
Tower Shield,Lightning,4,121,0,0,121,0,0,0,0,100,40,75,50
Tower Shield,Lightning,5,128,0,0,128,0,0,0,0,100,40,75,50
