weapon,path,level,physical,magic,fire,lightning,strength,dexterity,intelligence,faith,physical_reduction,magic_reduction,fire_reduction,lightning_reduction
Demon's Great Hammer,Crystal,4,358,0,0,0,B,0,0,0,50,10,35,35
Demon's Great Hammer,Crystal,5,372,0,0,0,B,0,0,0,50,10,35,35
Demon's Great Hammer,Magic,0,156,168,0,0,D,0,C,0,50,10,35,35
Demon's Great Hammer,Magic,1,166,179,0,0,D,0,C,0,50,10,35,35
Demon's Great Hammer,Magic,2,176,190,0,0,D,0,C,0,50,10,35,35
Demon's Great Hammer,Magic,3,187,201,0,0,D,0,C,0,50,10,35,35
Demon's Great Hammer,Magic,4,197,212,0,0,D,0,C,0,50,10,35,35
Demon's Great Hammer,Magic,5,208,224,0,0,D,0,C,0,50,10,35,35
Demon's Great Hammer,Magic,6,218,235,0,0,D,0,C,0,50,10,35,35
Demon's Great Hammer,Magic,7,228,246,0,0,D,0,C,0,50,10,35,35
Demon's Great Hammer,Magic,8,239,257,0,0,D,0,C,0,50,10,35,35
Demon's Great Hammer,Magic,9,249,268,0,0,D,0,C,0,50,10,35,35
Demon's Great Hammer,Magic,10,260,280,0,0,D,0,C,0,50,10,35,35
Demon's Great Hammer,Enchanted,0,208,220,0,0,E,0,C,0,50,10,35,35
Demon's Great Hammer,Enchanted,1,216,226,0,0,E,0,C,0,50,10,35,35
Demon's Great Hammer,Enchanted,2,224,233,0,0,E,0,C,0,50,10,35,35
Demon's Great Hammer,Enchanted,3,232,239,0,0,E,0,B,0,50,10,35,35
Demon's Great Hammer,Enchanted,4,241,246,0,0,E,0,B,0,50,10,35,35
Demon's Great Hammer,Enchanted,5,249,255,0,0,E,0,A,0,50,10,35,35
Demon's Great Hammer,Divine,0,139,171,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Divine,1,148,182,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Divine,2,158,193,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Divine,3,167,205,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Divine,4,176,216,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Divine,5,186,228,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Divine,6,195,239,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Divine,7,204,250,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Divine,8,213,262,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Divine,9,223,273,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Divine,10,232,285,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Occult,0,190,208,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Occult,1,201,218,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Occult,2,212,228,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Occult,3,224,239,0,0,D,0,0,C,50,10,35,35
Demon's Great Hammer,Occult,4,235,249,0,0,D,0,0,B,50,10,35,35
Demon's Great Hammer,Occult,5,246,260,0,0,D,0,0,B,50,10,35,35
Demon's Great Hammer,Fire,0,179,0,179,0,0,0,0,0,50,10,35.0,35
Demon's Great Hammer,Fire,1,193,0,193,0,0,0,0,0,50,10,35.4,35
Demon's Great Hammer,Fire,2,207,0,207,0,0,0,0,0,50,10,35.7,35
Demon's Great Hammer,Fire,3,220,0,220,0,0,0,0,0,50,10,36.0,35
Demon's Great Hammer,Fire,4,234,0,234,0,0,0,0,0,50,10,36.4,35
Demon's Great Hammer,Fire,5,248,0,248,0,0,0,0,0,50,10,36.7,35
Demon's Great Hammer,Fire,6,264,0,264,0,0,0,0,0,50,10,37.1,35
Demon's Great Hammer,Fire,7,281,0,281,0,0,0,0,0,50,10,37.5,35
Demon's Great Hammer,Fire,8,298,0,298,0,0,0,0,0,50,10,37.8,35
Demon's Great Hammer,Fire,9,314,0,314,0,0,0,0,0,50,10,38.2,35
Demon's Great Hammer,Fire,10,331,0,331,0,0,0,0,0,50,10,38.5,35
Demon's Great Hammer,Chaos,0,216,0,248,0,0,0,0,0,50,10,35.0,35
Demon's Great Hammer,Chaos,1,228,0,262,0,0,0,0,0,50,10,35.7,35
Demon's Great Hammer,Chaos,2,240,0,276,0,0,0,0,0,50,10,36.4,35
Demon's Great Hammer,Chaos,3,251,0,289,0,0,0,0,0,50,10,37.1,35
Demon's Great Hammer,Chaos,4,264,0,303,0,0,0,0,0,50,10,37.8,35
Demon's Great Hammer,Chaos,5,276,0,317,0,0,0,0,0,50,10,38.5,35
Demon's Great Hammer,Lightning,0,248,0,0,248,0,0,0,0,50,10,35,35.0
Demon's Great Hammer,Lightning,1,267,0,0,267,0,0,0,0,50,10,35,37.8
Demon's Great Hammer,Lightning,2,287,0,0,287,0,0,0,0,50,10,35,40.6
Demon's Great Hammer,Lightning,3,306,0,0,306,0,0,0,0,50,10,35,43.4
Demon's Great Hammer,Lightning,4,325,0,0,325,0,0,0,0,50,10,35,46.2
Demon's Great Hammer,Lightning,5,345,0,0,345,0,0,0,0,50,10,35,49.0
Great Club,Standard,0,135,0,0,0,B,0,0,0,50,10,35,35
Great Club,Standard,1,148,0,0,0,B,0,0,0,50,10,35,35
Great Club,Standard,2,162,0,0,0,B,0,0,0,50,10,35,35
Great Club,Standard,3,175,0,0,0,B,0,0,0,50,10,35,35
Great Club,Standard,4,189,0,0,0,B,0,0,0,50,10,35,35
Great Club,Standard,5,202,0,0,0,B,0,0,0,50,10,35,35
Great Club,Standard,6,216,0,0,0,B,0,0,0,50,10,35,35
Great Club,Standard,7,229,0,0,0,B,0,0,0,50,10,35,35
Great Club,Standard,8,243,0,0,0,B,0,0,0,50,10,35,35
Great Club,Standard,9,256,0,0,0,B,0,0,0,50,10,35,35
Great Club,Standard,10,270,0,0,0,B,0,0,0,50,10,35,35
Great Club,Standard,11,283,0,0,0,A,0,0,0,50,10,35,35
Great Club,Standard,12,297,0,0,0,A,0,0,0,50,10,35,35
Great Club,Standard,13,310,0,0,0,A,0,0,0,50,10,35,35
Great Club,Standard,14,324,0,0,0,A,0,0,0,50,10,35,35
Great Club,Standard,15,337,0,0,0,A,0,0,0,50,10,35,35
Great Club,Raw,0,232,0,0,0,C,0,0,0,50,10,35,35
Great Club,Raw,1,248,0,0,0,C,0,0,0,50,10,35,35
Great Club,Raw,2,263,0,0,0,C,0,0,0,50,10,35,35
Great Club,Raw,3,279,0,0,0,C,0,0,0,50,10,35,35
Great Club,Raw,4,294,0,0,0,C,0,0,0,50,10,35,35
Great Club,Raw,5,310,0,0,0,C,0,0,0,50,10,35,35
Great Club,Crystal,0,297,0,0,0,A,0,0,0,50,10,35,35
Great Club,Crystal,1,310,0,0,0,A,0,0,0,50,10,35,35
Great Club,Crystal,2,324,0,0,0,A,0,0,0,50,10,35,35
Great Club,Crystal,3,337,0,0,0,A,0,0,0,50,10,35,35
Great Club,Crystal,4,351,0,0,0,A,0,0,0,50,10,35,35
Great Club,Crystal,5,364,0,0,0,A,0,0,0,50,10,35,35
Great Club,Magic,0,151,165,0,0,D,0,C,0,50,10,35,35
Great Club,Magic,1,161,176,0,0,D,0,C,0,50,10,35,35
Great Club,Magic,2,171,187,0,0,D,0,C,0,50,10,35,35
Great Club,Magic,3,181,198,0,0,D,0,C,0,50,10,35,35
Great Club,Magic,4,191,209,0,0,D,0,C,0,50,10,35,35
Great Club,Magic,5,202,220,0,0,D,0,C,0,50,10,35,35
Great Club,Magic,6,212,230,0,0,D,0,C,0,50,10,35,35
Great Club,Magic,7,222,242,0,0,D,0,C,0,50,10,35,35
Great Club,Magic,8,232,253,0,0,D,0,C,0,50,10,35,35
Great Club,Magic,9,242,264,0,0,D,0,C,0,50,10,35,35
Great Club,Magic,10,252,275,0,0,D,0,C,0,50,10,35,35
Great Club,Enchanted,0,202,216,0,0,E,0,C,0,50,10,35,35
Great Club,Enchanted,1,210,222,0,0,E,0,C,0,50,10,35,35
Great Club,Enchanted,2,218,228,0,0,E,0,B,0,50,10,35,35
Great Club,Enchanted,3,226,235,0,0,E,0,B,0,50,10,35,35
Great Club,Enchanted,4,234,241,0,0,E,0,A,0,50,10,35,35
Great Club,Enchanted,5,242,250,0,0,E,0,A,0,50,10,35,35
Great Club,Divine,0,136,166,0,0,D,0,0,C,50,10,35,35
Great Club,Divine,1,145,177,0,0,D,0,0,C,50,10,35,35
Great Club,Divine,2,154,188,0,0,D,0,0,C,50,10,35,35
Great Club,Divine,3,163,199,0,0,D,0,0,C,50,10,35,35
Great Club,Divine,4,172,210,0,0,D,0,0,C,50,10,35,35
Great Club,Divine,5,182,222,0,0,D,0,0,C,50,10,35,35
Great Club,Divine,6,191,233,0,0,D,0,0,C,50,10,35,35
Great Club,Divine,7,200,244,0,0,D,0,0,C,50,10,35,35
Great Club,Divine,8,209,255,0,0,D,0,0,C,50,10,35,35
Great Club,Divine,9,218,266,0,0,D,0,0,C,50,10,35,35
Great Club,Divine,10,227,277,0,0,D,0,0,C,50,10,35,35
Great Club,Occult,0,186,202,0,0,D,0,0,B,50,10,35,35
Great Club,Occult,1,197,212,0,0,D,0,0,B,50,10,35,35
Great Club,Occult,2,208,222,0,0,D,0,0,B,50,10,35,35
Great Club,Occult,3,219,232,0,0,D,0,0,B,50,10,35,35
Great Club,Occult,4,230,242,0,0,D,0,0,B,50,10,35,35
Great Club,Occult,5,241,252,0,0,D,0,0,B,50,10,35,35
Great Club,Fire,0,175,0,175,0,0,0,0,0,50,10,35.0,35
Great Club,Fire,1,189,0,189,0,0,0,0,0,50,10,35.4,35
Great Club,Fire,2,202,0,202,0,0,0,0,0,50,10,35.7,35
Great Club,Fire,3,216,0,216,0,0,0,0,0,50,10,36.0,35
Great Club,Fire,4,229,0,229,0,0,0,0,0,50,10,36.4,35
Great Club,Fire,5,243,0,243,0,0,0,0,0,50,10,36.7,35
Great Club,Fire,6,259,0,259,0,0,0,0,0,50,10,37.1,35
Great Club,Fire,7,275,0,275,0,0,0,0,0,50,10,37.5,35
Great Club,Fire,8,291,0,291,0,0,0,0,0,50,10,37.8,35
Great Club,Fire,9,307,0,307,0,0,0,0,0,50,10,38.2,35
Great Club,Fire,10,324,0,324,0,0,0,0,0,50,10,38.5,35
Great Club,Chaos,0,212,0,244,0,0,0,0,0,50,10,35.0,35
Great Club,Chaos,1,224,0,258,0,0,0,0,0,50,10,35.7,35
Great Club,Chaos,2,236,0,272,0,0,0,0,0,50,10,36.4,35
Great Club,Chaos,3,247,0,285,0,0,0,0,0,50,10,37.1,35
Great Club,Chaos,4,259,0,299,0,0,0,0,0,50,10,37.8,35
Great Club,Chaos,5,271,0,312,0,0,0,0,0,50,10,38.5,35
Great Club,Lightning,0,243,0,0,243,0,0,0,0,50,10,35,35.0
Great Club,Lightning,1,261,0,0,261,0,0,0,0,50,10,35,37.8
Great Club,Lightning,2,280,0,0,280,0,0,0,0,50,10,35,40.6
Great Club,Lightning,3,299,0,0,299,0,0,0,0,50,10,35,43.4
Great Club,Lightning,4,318,0,0,318,0,0,0,0,50,10,35,46.2
Great Club,Lightning,5,337,0,0,337,0,0,0,0,50,10,35,49.0
Large Club,Standard,0,120,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,1,132,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,2,144,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,3,156,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,4,168,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,5,180,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,6,192,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,7,204,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,8,216,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,9,228,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,10,240,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,11,251,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,12,264,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,13,276,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,14,288,0,0,0,A,0,0,0,55,10,40,40
Large Club,Standard,15,300,0,0,0,A,0,0,0,55,10,40,40
Large Club,Raw,0,207,0,0,0,B,0,0,0,55,10,40,40
Large Club,Raw,1,220,0,0,0,B,0,0,0,55,10,40,40
Large Club,Raw,2,234,0,0,0,B,0,0,0,55,10,40,40
Large Club,Raw,3,248,0,0,0,B,0,0,0,55,10,40,40
Large Club,Raw,4,262,0,0,0,B,0,0,0,55,10,40,40
Large Club,Raw,5,276,0,0,0,B,0,0,0,55,10,40,40
Large Club,Crystal,0,264,0,0,0,A,0,0,0,55,10,40,40
Large Club,Crystal,1,276,0,0,0,A,0,0,0,55,10,40,40
Large Club,Crystal,2,288,0,0,0,A,0,0,0,55,10,40,40
Large Club,Crystal,3,300,0,0,0,A,0,0,0,55,10,40,40
Large Club,Crystal,4,312,0,0,0,A,0,0,0,55,10,40,40
Large Club,Crystal,5,324,0,0,0,A,0,0,0,55,10,40,40
Large Club,Magic,0,135,147,0,0,D,0,B,0,55,10,40,40
Large Club,Magic,1,144,156,0,0,D,0,B,0,55,10,40,40
Large Club,Magic,2,153,166,0,0,D,0,B,0,55,10,40,40
Large Club,Magic,3,162,176,0,0,D,0,B,0,55,10,40,40
Large Club,Magic,4,171,186,0,0,D,0,B,0,55,10,40,40
Large Club,Magic,5,180,196,0,0,D,0,B,0,55,10,40,40
Large Club,Magic,6,188,205,0,0,D,0,B,0,55,10,40,40
Large Club,Magic,7,198,215,0,0,D,0,B,0,55,10,40,40
Large Club,Magic,8,207,225,0,0,D,0,B,0,55,10,40,40
Large Club,Magic,9,216,235,0,0,D,0,B,0,55,10,40,40
Large Club,Magic,10,225,245,0,0,D,0,B,0,55,10,40,40
Large Club,Enchanted,0,180,192,0,0,D,0,B,0,55,10,40,40
Large Club,Enchanted,1,187,197,0,0,D,0,B,0,55,10,40,40
Large Club,Enchanted,2,194,203,0,0,D,0,A,0,55,10,40,40
Large Club,Enchanted,3,201,209,0,0,D,0,A,0,55,10,40,40
Large Club,Enchanted,4,208,215,0,0,D,0,A,0,55,10,40,40
Large Club,Enchanted,5,216,222,0,0,D,0,A,0,55,10,40,40
Large Club,Divine,0,121,148,0,0,D,0,0,B,55,10,40,40
Large Club,Divine,1,129,158,0,0,D,0,0,B,55,10,40,40
Large Club,Divine,2,137,168,0,0,D,0,0,B,55,10,40,40
Large Club,Divine,3,145,178,0,0,D,0,0,B,55,10,40,40
Large Club,Divine,4,153,188,0,0,D,0,0,B,55,10,40,40
Large Club,Divine,5,162,198,0,0,D,0,0,B,55,10,40,40
Large Club,Divine,6,170,207,0,0,D,0,0,B,55,10,40,40
Large Club,Divine,7,178,217,0,0,D,0,0,B,55,10,40,40
Large Club,Divine,8,186,227,0,0,D,0,0,B,55,10,40,40
Large Club,Divine,9,194,237,0,0,D,0,0,B,55,10,40,40
Large Club,Divine,10,202,247,0,0,D,0,0,B,55,10,40,40
Large Club,Occult,0,164,180,0,0,D,0,0,B,55,10,40,40
Large Club,Occult,1,173,188,0,0,D,0,0,B,55,10,40,40
Large Club,Occult,2,183,198,0,0,D,0,0,B,55,10,40,40
Large Club,Occult,3,193,207,0,0,D,0,0,B,55,10,40,40
Large Club,Occult,4,203,216,0,0,D,0,0,A,55,10,40,40
Large Club,Occult,5,213,225,0,0,D,0,0,A,55,10,40,40
Large Club,Fire,0,156,0,156,0,0,0,0,0,55,10,40.0,40
Large Club,Fire,1,168,0,168,0,0,0,0,0,55,10,40.4,40
Large Club,Fire,2,180,0,180,0,0,0,0,0,55,10,40.8,40
Large Club,Fire,3,192,0,192,0,0,0,0,0,55,10,41.2,40
Large Club,Fire,4,204,0,204,0,0,0,0,0,55,10,41.6,40
Large Club,Fire,5,216,0,216,0,0,0,0,0,55,10,42.0,40
Large Club,Fire,6,230,0,230,0,0,0,0,0,55,10,42.4,40
Large Club,Fire,7,244,0,244,0,0,0,0,0,55,10,42.8,40
Large Club,Fire,8,259,0,259,0,0,0,0,0,55,10,43.2,40
Large Club,Fire,9,273,0,273,0,0,0,0,0,55,10,43.6,40
Large Club,Fire,10,288,0,288,0,0,0,0,0,55,10,44.0,40
Large Club,Chaos,0,189,0,217,0,0,0,0,0,55,10,35.0,40
Large Club,Chaos,1,199,0,229,0,0,0,0,0,55,10,35.7,40
Large Club,Chaos,2,210,0,242,0,0,0,0,0,55,10,36.4,40
Large Club,Chaos,3,220,0,254,0,0,0,0,0,55,10,37.1,40
Large Club,Chaos,4,231,0,266,0,0,0,0,0,55,10,37.8,40
Large Club,Chaos,5,241,0,278,0,0,0,0,0,55,10,38.5,40
Large Club,Lightning,0,216,0,0,216,0,0,0,0,55,10,40,40.0
Large Club,Lightning,1,232,0,0,232,0,0,0,0,55,10,40,43.2
Large Club,Lightning,2,249,0,0,249,0,0,0,0,55,10,40,46.4
Large Club,Lightning,3,266,0,0,266,0,0,0,0,55,10,40,49.6
Large Club,Lightning,4,283,0,0,283,0,0,0,0,55,10,40,52.8
Large Club,Lightning,5,300,0,0,300,0,0,0,0,55,10,40,56.0
Demon's Greataxe,Standard,0,114,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Standard,1,125,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Standard,2,136,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Standard,3,148,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Standard,4,159,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Standard,5,171,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Standard,6,182,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Standard,7,193,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Standard,8,205,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Standard,9,216,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Standard,10,228,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Standard,11,239,0,0,0,S,0,0,0,55,10,40,40
Demon's Greataxe,Standard,12,250,0,0,0,S,0,0,0,55,10,40,40
Demon's Greataxe,Standard,13,262,0,0,0,S,0,0,0,55,10,40,40
Demon's Greataxe,Standard,14,273,0,0,0,S,0,0,0,55,10,40,40
Demon's Greataxe,Standard,15,285,0,0,0,S,0,0,0,55,10,40,40
Demon's Greataxe,Raw,0,196,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Raw,1,209,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Raw,2,222,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Raw,3,235,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Raw,4,248,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Raw,5,262,0,0,0,A,0,0,0,55,10,40,40
Demon's Greataxe,Crystal,0,250,0,0,0,S,0,0,0,55,10,40,40
Demon's Greataxe,Crystal,1,262,0,0,0,S,0,0,0,55,10,40,40
Demon's Greataxe,Crystal,2,273,0,0,0,S,0,0,0,55,10,40,40
Demon's Greataxe,Crystal,3,285,0,0,0,S,0,0,0,55,10,40,40
Demon's Greataxe,Crystal,4,296,0,0,0,S,0,0,0,55,10,40,40
Demon's Greataxe,Crystal,5,307,0,0,0,S,0,0,0,55,10,40,40
Demon's Greataxe,Magic,0,129,139,0,0,D,0,B,0,55,10,40,40
Demon's Greataxe,Magic,1,137,148,0,0,D,0,B,0,55,10,40,40
Demon's Greataxe,Magic,2,146,158,0,0,D,0,B,0,55,10,40,40
Demon's Greataxe,Magic,3,154,167,0,0,D,0,B,0,55,10,40,40
Demon's Greataxe,Magic,4,163,176,0,0,D,0,B,0,55,10,40,40
Demon's Greataxe,Magic,5,172,186,0,0,D,0,B,0,55,10,40,40
Demon's Greataxe,Magic,6,180,195,0,0,D,0,A,0,55,10,40,40
Demon's Greataxe,Magic,7,189,204,0,0,D,0,A,0,55,10,40,40
Demon's Greataxe,Magic,8,197,213,0,0,D,0,A,0,55,10,40,40
Demon's Greataxe,Magic,9,206,223,0,0,D,0,A,0,55,10,40,40
Demon's Greataxe,Magic,10,215,232,0,0,D,0,A,0,55,10,40,40
Demon's Greataxe,Enchanted,0,172,182,0,0,D,0,A,0,55,10,40,40
Demon's Greataxe,Enchanted,1,178,187,0,0,D,0,A,0,55,10,40,40
Demon's Greataxe,Enchanted,2,185,192,0,0,D,0,A,0,55,10,40,40
Demon's Greataxe,Enchanted,3,192,198,0,0,D,0,A,0,55,10,40,40
Demon's Greataxe,Enchanted,4,199,203,0,0,D,0,S,0,55,10,40,40
Demon's Greataxe,Enchanted,5,206,211,0,0,D,0,S,0,55,10,40,40
Demon's Greataxe,Divine,0,115,141,0,0,C,0,0,B,55,10,40,40
Demon's Greataxe,Divine,1,123,150,0,0,C,0,0,B,55,10,40,40
Demon's Greataxe,Divine,2,130,159,0,0,C,0,0,B,55,10,40,40
Demon's Greataxe,Divine,3,138,169,0,0,C,0,0,B,55,10,40,40
Demon's Greataxe,Divine,4,146,178,0,0,C,0,0,B,55,10,40,40
Demon's Greataxe,Divine,5,154,188,0,0,C,0,0,B,55,10,40,40
Demon's Greataxe,Divine,6,161,197,0,0,C,0,0,A,55,10,40,40
Demon's Greataxe,Divine,7,169,206,0,0,C,0,0,A,55,10,40,40
Demon's Greataxe,Divine,8,177,216,0,0,C,0,0,A,55,10,40,40
Demon's Greataxe,Divine,9,184,225,0,0,C,0,0,A,55,10,40,40
Demon's Greataxe,Divine,10,192,235,0,0,C,0,0,A,55,10,40,40
Demon's Greataxe,Occult,0,156,172,0,0,C,0,0,A,55,10,40,40
Demon's Greataxe,Occult,1,165,180,0,0,C,0,0,A,55,10,40,40
Demon's Greataxe,Occult,2,174,189,0,0,C,0,0,A,55,10,40,40
Demon's Greataxe,Occult,3,184,197,0,0,C,0,0,A,55,10,40,40
Demon's Greataxe,Occult,4,193,206,0,0,C,0,0,A,55,10,40,40
Demon's Greataxe,Occult,5,202,215,0,0,C,0,0,A,55,10,40,40
Demon's Greataxe,Fire,0,148,0,148,0,0,0,0,0,55,10,40.0,40
Demon's Greataxe,Fire,1,159,0,159,0,0,0,0,0,55,10,40.4,40
Demon's Greataxe,Fire,2,171,0,171,0,0,0,0,0,55,10,40.8,40
Demon's Greataxe,Fire,3,182,0,182,0,0,0,0,0,55,10,41.2,40
Demon's Greataxe,Fire,4,193,0,193,0,0,0,0,0,55,10,41.6,40
Demon's Greataxe,Fire,5,205,0,205,0,0,0,0,0,55,10,42.0,40
Demon's Greataxe,Fire,6,218,0,218,0,0,0,0,0,55,10,42.4,40
Demon's Greataxe,Fire,7,232,0,232,0,0,0,0,0,55,10,42.8,40
Demon's Greataxe,Fire,8,246,0,246,0,0,0,0,0,55,10,43.2,40
Demon's Greataxe,Fire,9,259,0,259,0,0,0,0,0,55,10,43.6,40
Demon's Greataxe,Fire,10,273,0,273,0,0,0,0,0,55,10,44.0,40
Demon's Greataxe,Chaos,0,200,0,228,0,0,0,0,0,55,10,40.0,40
Demon's Greataxe,Chaos,1,209,0,239,0,0,0,0,0,55,10,40.8,40
Demon's Greataxe,Chaos,2,220,0,250,0,0,0,0,0,55,10,41.6,40
Demon's Greataxe,Chaos,3,230,0,262,0,0,0,0,0,55,10,42.4,40
Demon's Greataxe,Chaos,4,240,0,273,0,0,0,0,0,55,10,43.2,40
Demon's Greataxe,Chaos,5,250,0,285,0,0,0,0,0,55,10,44.0,40
Demon's Greataxe,Lightning,0,180,0,0,205,0,0,0,0,55,10,40,40.0
Demon's Greataxe,Lightning,1,190,0,0,216,0,0,0,0,55,10,40,43.2
Demon's Greataxe,Lightning,2,200,0,0,228,0,0,0,0,55,10,40,46.4
Demon's Greataxe,Lightning,3,209,0,0,239,0,0,0,0,55,10,40,49.6
Demon's Greataxe,Lightning,4,220,0,0,250,0,0,0,0,55,10,40,52.8
Demon's Greataxe,Lightning,5,230,0,0,262,0,0,0,0,55,10,40,56.0
Greataxe,Standard,0,140,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,1,154,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,2,168,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,3,182,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,4,196,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,5,210,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,6,224,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,7,238,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,8,252,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,9,266,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,10,280,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,11,294,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,12,308,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,13,322,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Standard,14,336,0,0,0,B,E,0,0,55,10,40,40
Greataxe,Standard,15,350,0,0,0,B,E,0,0,55,10,40,40
Greataxe,Raw,0,241,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Raw,1,257,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Raw,2,273,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Raw,3,289,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Raw,4,305,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Raw,5,322,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Crystal,0,308,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Crystal,1,322,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Crystal,2,336,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Crystal,3,350,0,0,0,C,E,0,0,55,10,40,40
Greataxe,Crystal,4,364,0,0,0,B,E,0,0,55,10,40,40
Greataxe,Crystal,5,378,0,0,0,B,E,0,0,55,10,40,40
Greataxe,Magic,0,157,171,0,0,E,E,C,0,55,10,40,40
Greataxe,Magic,1,168,182,0,0,E,E,C,0,55,10,40,40
Greataxe,Magic,2,178,193,0,0,E,E,C,0,55,10,40,40
Greataxe,Magic,3,189,205,0,0,E,E,C,0,55,10,40,40
Greataxe,Magic,4,199,216,0,0,E,E,C,0,55,10,40,40
Greataxe,Magic,5,210,228,0,0,E,E,C,0,55,10,40,40
Greataxe,Magic,6,220,239,0,0,D,E,C,0,55,10,40,40
Greataxe,Magic,7,231,250,0,0,D,E,C,0,55,10,40,40
Greataxe,Magic,8,241,262,0,0,D,E,C,0,55,10,40,40
Greataxe,Magic,9,252,273,0,0,D,E,C,0,55,10,40,40
Greataxe,Magic,10,262,285,0,0,D,E,C,0,55,10,40,40
Greataxe,Enchanted,0,210,224,0,0,E,E,C,0,55,10,40,40
Greataxe,Enchanted,1,218,230,0,0,E,E,C,0,55,10,40,40
Greataxe,Enchanted,2,226,237,0,0,E,E,C,0,55,10,40,40
Greataxe,Enchanted,3,235,244,0,0,E,E,B,0,55,10,40,40
Greataxe,Enchanted,4,243,250,0,0,E,E,B,0,55,10,40,40
Greataxe,Enchanted,5,252,259,0,0,E,E,B,0,55,10,40,40
Greataxe,Divine,0,142,174,0,0,D,E,0,C,55,10,40,40
Greataxe,Divine,1,152,185,0,0,D,E,0,C,55,10,40,40
Greataxe,Divine,2,161,197,0,0,D,E,0,C,55,10,40,40
Greataxe,Divine,3,171,208,0,0,D,E,0,C,55,10,40,40
Greataxe,Divine,4,180,220,0,0,D,E,0,C,55,10,40,40
Greataxe,Divine,5,190,232,0,0,D,E,0,C,55,10,40,40
